Ks,T1=0.0,T1=0.1,T1=0.2,T1=0.30000000000000004,T1=0.4,T1=0.5,T1=0.6000000000000001
12.32,0.22949378029062337,0.2162248003744421,0.20126613277952007,0.1837957900515704,0.16934156152082885,0.15295905047296374,0.13484786064234278
12.364,0.22885787044631256,0.21565065542369702,0.20077119308095767,0.1833870238625214,0.16900764218255246,0.15267559710821185,0.1346435430135677
12.408000000000001,0.22823517384651548,0.21507751317421664,0.2002816191262179,0.1829795201651379,0.1686760772523044,0.1523883811306945,0.13444014818770236
12.452000000000002,0.22761394131987384,0.2145070986618248,0.19980531592486905,0.18257088243497896,0.1683405303718973,0.1520996311344947,0.13423322397992185
12.495999999999999,0.22699694455572994,0.21393933810342622,0.19932798085443482,0.18216121492473586,0.16800677108977707,0.15181226194580089,0.13403038163333691
12.54,0.22638260111053313,0.2133778781048345,0.19885141205432996,0.1817547446322273,0.1676742798557681,0.1515270711896161,0.13382547178643173
12.584,0.22577001566175695,0.2128229537315313,0.1983728653981078,0.18135110110846567,0.16733928801557094,0.15124112689682603,0.1336176559744534
12.627999999999998,0.22515720936289477,0.21226566371716443,0.19790098263232037,0.1809517573728589,0.16701133896774312,0.15095631683349842,0.13341024305211788
12.671999999999999,0.22454305925576667,0.21171015393840106,0.19743331164119526,0.18055419162487515,0.16668315361945854,0.15066771707809687,0.1332075137115258
12.716,0.22392356323159013,0.21114965743268876,0.19696775073128808,0.1801554097135578,0.1663560631353601,0.15037829971653197,0.13300032070705683
12.76,0.22330602730490054,0.21059511399334274,0.19650770479200583,0.17976426664044012,0.16602910455114744,0.15008488366690007,0.13278368201715512
12.803999999999998,0.2226909153341521,0.2100481214509326,0.19605619975969982,0.17937947662521142,0.16570089348295092,0.14979231517153513,0.13257376737019583
12.847999999999999,0.22207440854180757,0.2095073516191781,0.19560437815459328,0.17899606195695747,0.16536780549132035,0.149508011035086,0.13236563158258133
12.892,0.2214584199774741,0.20897856457672614,0.1951532762027644,0.1786191050581682,0.1650347193851665,0.14921522544395602,0.1321469925194723
12.936,0.2208484535194184,0.208447569856161,0.1946980439517275,0.1782452311968671,0.16471159324039847,0.14892526793662608,0.1319296667945863
12.979999999999999,0.22024472752981686,0.20791802991988118,0.19424673325575467,0.17787884653387084,0.1643872979368949,0.14864837790873184,0.1317215111055016
13.024,0.21964658383663538,0.20739292375756238,0.1937980348445491,0.17750598721258545,0.16405593671790367,0.14835943017606756,0.1314979035248329
13.068,0.21905030606223985,0.20686245067817738,0.19335530154575167,0.177137625919092,0.16372863273492086,0.14807618835196037,0.1312831068304193
13.112,0.21845586003863318,0.20633769456253906,0.1929238692546144,0.17676748100554546,0.1634041410926813,0.1478022604418645,0.13104832766657426
13.155999999999999,0.21786156670264797,0.20581384365371452,0.19248969658662624,0.17639387203670515,0.16308395592771313,0.1475151807281425,0.1308354404140496
13.2,0.21726829640161283,0.20528709783364746,0.19205741693284248,0.1760180475165806,0.16275709491207613,0.14723813373884562,0.13062334418612204
